0	1	2000.0		78	92.27327
1	1	2000.0		5693	59.25293
2	1	0.018198872		78	92.27327
3	1	0.047551204		5693	59.25293
4	1	0.30635095		145	73.42868
5	1	0.25047806		91	80.21718
6	1	0.25047806		90	88.48217
7	1	0.32498887		1505	73.19308
8	1	0.09707288		3808	62.99625
9	1	0.06664012		2059	69.69705
10	1	0.20755322		2781	68.84914
11	1	0.06483624		3026	66.38933
12	1	0.080797136		1829	70.45964
13	1	0.14675602		4445	62.78197
14	1	0.104365714		5426	60.20271
15	1	0.11812691		3006	68.41263
16	1	0.100972116		103	78.50906
17	1	0.10432847		129	75.40001
18	1	0.0968432		4478	62.09041
19	1	0.0		1505	73.19308
20	1	0.12792762		5157	61.33763
21	1	0.07996728		3456	64.64333
22	1	0.07002263		4859	62.0188
23	1	0.1516787		2059	69.69705
24	1	0.064837575		1505	73.19308
25	1	0.063369974		82	91.69586
26	1	0.062549986		132	75.23464
27	1	0.1237422		1829	70.45964
28	1	0.12945709		3026	66.38933
29	1	0.09874931		89	90.24546
30	1	0.08227772		5298	60.37623
31	1	0.05357821		90	88.48217
32	1	0.07370093		4859	62.0188
33	1	0.06498692		3456	64.64333
34	1	0.0516804		91	80.21718
35	1	0.05386646		97	78.54596
36	1	0.11993546		3808	62.99625
37	1	0.05860449		3524	64.5315
38	1	0.028763484		5693	59.25293
39	1	0.053965505		3524	64.5315
